checkpoint_path,status,updated_at,checkpoint_type,branch,ssl_objective,segment_ssl_method,base_seed,effective_seed,fold_index,test_subject_id,excluded_subject_id,ssl_data_scope,historical_unlabeled_pretraining,segment_feature_kind,supervised_feature_kind,encoder_kind,embedding_dim,dropout,projection_dim,pretrain_epochs,pretrain_lr,batch_size,feature_mask_prob,noise_std,lambda_latent,lambda_local,n_ssl_segments,source_feature_manifest_hash,graph_smoothness_weight,qeeg_auxiliary_enabled,lambda_qeeg,qeeg_feature_name,qeeg_scaler_hash,qeeg_fit_subject_ids,data_scope,seed
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold16_test_sub27_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:51:40.827330+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,17,16,sub27,sub27,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,833f989a03e52c33,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold17_test_sub28_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:51:53.230837+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,18,17,sub28,sub28,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,37702b15b1f8c13c,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold18_test_sub29_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:52:05.811313+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,19,18,sub29,sub29,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,3849cbe3d348eac8,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold02_test_sub07_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:48:46.487477+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,3,2,sub07,sub07,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,d4ede5505d6b658c,sub01;sub05;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold03_test_sub08_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:48:58.871761+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,4,3,sub08,sub08,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,32ccd4f91fb7d394,sub01;sub05;sub07;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold04_test_sub09_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:49:11.369587+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,5,4,sub09,sub09,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,835e31110fd4e0c1,sub01;sub05;sub07;sub08;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold05_test_sub10_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:49:23.804831+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,6,5,sub10,sub10,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8b8b9457a7cfc21,sub01;sub05;sub07;sub08;sub09;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold06_test_sub11_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:49:36.205715+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,7,6,sub11,sub11,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6436ec5e2b8a57ec,sub01;sub05;sub07;sub08;sub09;sub10;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold07_test_sub13_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:49:48.699951+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,8,7,sub13,sub13,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0420cf771127c0a4,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold08_test_sub14_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:50:01.044061+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,9,8,sub14,sub14,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0634f8693ab973fe,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed1_fold09_test_sub15_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:50:13.536149+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,1,10,9,sub15,sub15,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a07ddbbcf72affd6,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,1
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold00_test_sub01_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:31:15.101267+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,13,0,sub01,sub01,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,1ad881efa36a93d3,sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold01_test_sub05_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:31:25.452935+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,14,1,sub05,sub05,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,c54ddcd2b2974172,sub01;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold10_test_sub16_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:33:03.817572+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,23,10,sub16,sub16,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7e44403ee0ee689f,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold11_test_sub17_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:33:14.920528+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,24,11,sub17,sub17,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,94b66329b90e030d,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold12_test_sub18_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:33:25.910950+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,25,12,sub18,sub18,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7fb6b279ed523f64,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold13_test_sub20_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:33:37.097623+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,26,13,sub20,sub20,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,599fa0f9538c0a80,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold14_test_sub22_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:33:48.246730+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,27,14,sub22,sub22,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8ebde3765056ba9,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold15_test_sub24_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:33:59.148171+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,28,15,sub24,sub24,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6f6204413e2a3f68,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold16_test_sub27_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:34:10.391845+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,29,16,sub27,sub27,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,833f989a03e52c33,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold17_test_sub28_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:34:21.501398+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,30,17,sub28,sub28,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,37702b15b1f8c13c,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold18_test_sub29_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:34:32.592672+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,31,18,sub29,sub29,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,3849cbe3d348eac8,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold02_test_sub07_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:31:35.806439+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,15,2,sub07,sub07,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,d4ede5505d6b658c,sub01;sub05;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold03_test_sub08_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:31:46.573154+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,16,3,sub08,sub08,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,32ccd4f91fb7d394,sub01;sub05;sub07;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold04_test_sub09_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:31:57.305083+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,17,4,sub09,sub09,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,835e31110fd4e0c1,sub01;sub05;sub07;sub08;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold05_test_sub10_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:32:08.174143+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,18,5,sub10,sub10,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a8b8b9457a7cfc21,sub01;sub05;sub07;sub08;sub09;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold06_test_sub11_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:32:19.079619+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,19,6,sub11,sub11,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,6436ec5e2b8a57ec,sub01;sub05;sub07;sub08;sub09;sub10;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold07_test_sub13_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:32:30.254468+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,20,7,sub13,sub13,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0420cf771127c0a4,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold08_test_sub14_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:32:41.479185+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,21,8,sub14,sub14,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,0634f8693ab973fe,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed13_fold09_test_sub15_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T10:32:52.555425+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,13,22,9,sub15,sub15,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,a07ddbbcf72affd6,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,13
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed2_fold00_test_sub01_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:55:36.988984+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,2,2,0,sub01,sub01,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,1ad881efa36a93d3,sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,2
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed2_fold01_test_sub05_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:55:49.657413+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,2,3,1,sub05,sub05,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,c54ddcd2b2974172,sub01;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,2
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed2_fold10_test_sub16_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:57:43.564242+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,2,12,10,sub16,sub16,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7e44403ee0ee689f,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub17;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,2
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed2_fold11_test_sub17_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:57:55.765973+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,2,13,11,sub17,sub17,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,94b66329b90e030d,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub18;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,2
F:\CJZProjectFile\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\qeeg_guided_mvicreg_masked-vicreg_psd_wpli_seed2_fold12_test_sub18_emb32_pre20_all-patient_qeegaux0_05.pt,locked,2026-05-31T09:58:08.030986+00:00,segment_ssl_encoder,psd_wpli,masked-vicreg,graph_smoothed_masked_vicreg,2,14,12,sub18,sub18,all-patient,False,psd-fc-wpli,psd-fc-wpli,cnn,32,0.0,16,20,0.001,8,0.05,0.02,0.001,0.02,,not_computed_feature_npz_inputs,0.02,True,0.05,qeeg_ec_global_slow_fast_bsi,7fb6b279ed523f64,sub01;sub05;sub07;sub08;sub09;sub10;sub11;sub13;sub14;sub15;sub16;sub17;sub20;sub22;sub24;sub27;sub28;sub29,all-patient,2
