state,channel,channel_index,frequency_hz,frequency_bin,band,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution
EC,PO7,50,31.0,61,Gamma,-3.784788556000072e-05,6.962057600571121e-05,0.0005065270898907088,190,3.425956961650181e-05,0.00010891058310483277,7.928897805483683e-05
EC,P8,49,1.0,1,Delta,-3.504678513269825e-05,6.96123100117975e-05,0.00022119214821055214,190,4.895762128092806e-05,9.256196415720797e-05,8.0478735781084e-05
EC,PO8,56,27.0,53,Beta High,-2.8169349282041916e-05,6.959828484563264e-05,0.00011385751960185706,190,7.18695506652186e-05,6.707465615720381e-05,7.740227227360847e-05
EC,FPZ,1,31.0,61,Gamma,4.224543434551825e-05,6.954910135317391e-05,0.000657458235354466,190,2.101733873665909e-05,0.00012347328203819036,8.082720039235372e-05
EC,CP5,33,4.0,7,Theta,-2.1045470764936225e-05,6.952066506297687e-05,0.00017659657908171295,190,3.1601271237594706e-05,0.00011165332486895705,7.88745200389871e-05
EC,TP7,32,14.5,28,Beta Low,-2.4817163199876434e-05,6.949163098428399e-05,0.00015433349705388122,190,5.6323903039931863e-05,8.412243981134189e-05,7.651578178963795e-05
EC,F3,7,20.5,40,Beta Medium,3.4633109022306177e-06,6.945109768267138e-05,0.00029473466364214693,190,4.2509348961104596e-05,9.938637403996782e-05,8.012825171165738e-05
EC,F4,11,4.5,8,Theta,-5.448779026552053e-05,6.944693492351667e-05,0.0001280411729121578,190,7.113465899158451e-05,6.757168595899686e-05,7.732896860335493e-05
EC,PO6,55,22.5,44,Beta High,-3.011726027223077e-05,6.943941858995017e-05,0.00011587232205711204,190,7.02845427618726e-05,6.850039173225858e-05,7.819543268645155e-05
EC,PO3,52,10.5,20,Alpha,-4.411118268046268e-05,6.943408439499956e-05,0.0002264984920324706,190,4.2254216350015545e-05,9.963393777831514e-05,7.535739612212264e-05
EC,CP3,34,12.5,24,Alpha,-4.734899210330685e-05,6.94158295667635e-05,0.0001574123376904379,190,8.710126987451381e-05,4.97653403359298e-05,7.620299991110922e-05
EC,AF3,3,7.0,13,Theta,-4.742201695895133e-05,6.939560632684844e-05,0.00031907670782563177,190,3.295813539465971e-05,0.0001098816851403915,7.988532790557854e-05
EC,C5,24,40.0,79,Gamma,-2.354772283686367e-05,6.939305068539981e-05,0.00029741348364075766,190,4.7657131725159475e-05,9.354407175233352e-05,7.651332168420109e-05
EC,FC5,15,4.0,7,Theta,-3.183880595830852e-05,6.939181976673236e-05,0.00017702527476555474,190,2.7554019216269866e-05,0.00011587826482280181,7.590675553084039e-05
EC,F4,11,7.5,14,Theta,-3.9545717666462345e-05,6.937991616353225e-05,0.00019552283495177702,190,3.904466001658281e-05,0.00010308575632680937,8.075332993274683e-05
EC,FC2,19,3.0,5,Delta,2.7303964235685406e-05,6.936250084951044e-05,0.0004959788882813359,190,3.3623991418773534e-05,0.00010907195577255143,7.82569612486703e-05
EC,P4,47,7.0,13,Theta,-3.596475055813176e-05,6.935351553272199e-05,0.0002415247340500905,190,2.5067131363323203e-05,0.0001185606090542762,7.82151351885057e-05
EC,PO6,55,15.5,30,Beta Low,-3.307818178092597e-05,6.9325231848868e-05,0.00011902345497178123,190,5.411550497952817e-05,8.622492837035668e-05,7.970242489248929e-05
EC,PO6,55,5.5,10,Theta,-4.966754597212688e-05,6.9215782488381e-05,0.00015916417771052807,190,4.1380311403229876e-05,0.00010014408369410444,7.735185440141488e-05
EC,P1,44,11.0,21,Alpha,-5.137270885288408e-05,6.918326232096076e-05,0.00027434620025118826,190,4.4122075771615465e-05,9.702902515356666e-05,7.328569248673057e-05
EC,FT7,14,1.5,2,Delta,-1.8648869166655114e-05,6.91568829988266e-05,0.00027116246882733967,190,3.003610378404706e-05,0.00011262441545969277,7.639297228139745e-05
EC,F2,10,2.5,4,Delta,7.967145238245865e-06,6.91553424428887e-05,0.0003356656473648214,190,4.035144572099578e-05,0.00010115967213388086,7.622588997147387e-05
EC,FC3,16,2.0,3,Delta,2.523338934801218e-06,6.914596738057136e-05,0.00033072006838284377,190,3.037184829128466e-05,0.00011222832192422325,7.80384179955057e-05
EC,C1,26,14.5,28,Beta Low,1.0994476390936097e-05,6.913584819569874e-05,0.0002620331306690075,190,5.416732053396729e-05,8.576754559762258e-05,7.821900124407593e-05
EC,P7,41,45.0,89,Gamma,-2.5797065289278365e-05,6.912376247777368e-05,0.00020209542073058403,190,8.5715635979169e-05,5.068834747622333e-05,7.17387700721247e-05
EC,P8,49,35.0,69,Gamma,-4.468325937238796e-05,6.911928763878959e-05,0.00020516901636586418,190,3.547657327508713e-05,0.00010650008137623676,7.904035403012629e-05
EC,F7,5,2.0,3,Delta,-2.8114589987416478e-05,6.909965601723692e-05,0.00022193423209514488,190,3.7810571966060207e-05,0.00010386530496298883,7.616928535728833e-05
EC,FC2,19,13.5,26,Beta Low,-2.072961473717362e-05,6.908693446375886e-05,0.0001516204376719676,190,6.981877949171419e-05,6.827377332158631e-05,7.840419021680263e-05
EC,CZ,27,15.5,30,Beta Low,-3.99789388897694e-05,6.90819268048942e-05,0.00020133873916548182,190,5.392998860094778e-05,8.5917413698168e-05,7.897059576546071e-05
EC,P3,43,22.5,44,Beta High,-4.513704045413964e-05,6.907483565330141e-05,0.0002024880998715875,190,0.00010196730084363208,3.252765210848955e-05,7.24318819067511e-05
EC,FP2,2,34.5,68,Gamma,-4.00904364872917e-05,6.906090727767627e-05,0.00043690685814208683,190,4.951509902773343e-05,9.077847199983496e-05,7.771810979316065e-05
EC,P1,44,34.0,67,Gamma,2.1819401926755843e-05,6.898297883578854e-05,0.0004621171733606828,190,2.976575384536248e-05,0.0001125576732695953,8.006575191736831e-05
EC,POZ,53,7.0,13,Theta,-1.2703381786389661e-05,6.88686891017954e-05,0.00016603216450003603,190,5.737306057043444e-05,8.164160969219648e-05,7.836760123607014e-05
EC,FC2,19,42.0,83,Gamma,-4.383971918061663e-05,6.883473806931346e-05,0.00039226245247331554,190,2.6376700683652233e-05,0.00011601033516449259,7.877908101633894e-05
EC,P7,41,42.0,83,Gamma,-3.611989772224808e-05,6.879594665811754e-05,0.00022876551486993135,190,7.9585256999508e-05,5.68078240565726e-05,7.129697962821828e-05
EC,FC6,21,7.0,13,Theta,-4.087278828793027e-05,6.876701691333799e-05,0.0002883649816919053,190,2.728943028312185e-05,0.0001148532242802448,7.943324560859375e-05
EC,P3,43,45.0,89,Gamma,-2.398559316940235e-05,6.874302504663352e-05,0.00047691986313200523,190,4.214544457613838e-05,9.829589223607256e-05,7.947730199904784e-05
EC,PO4,54,11.0,21,Alpha,-5.0376944686491136e-05,6.873005450699548e-05,0.00023763257778480236,190,2.1248937203209337e-05,0.0001214868515112023,7.736063412253434e-05
EC,P7,41,41.5,82,Gamma,-3.7093268090811024e-05,6.872522284559195e-05,0.00021518381309187915,190,7.808874516828621e-05,5.8321309153709454e-05,7.246844442039409e-05
EC,TP7,32,33.5,66,Gamma,-1.3754020200362837e-05,6.867333707659047e-05,0.0003109291259404602,190,5.616490936764688e-05,8.257159008652781e-05,7.595017017366252e-05
EC,P4,47,24.5,48,Beta High,-3.850028470156996e-05,6.866865858493885e-05,0.0002040100613872888,190,7.839494232800323e-05,5.786167664820065e-05,7.825056913584447e-05
EC,POZ,53,43.5,86,Gamma,-3.276983182478056e-05,6.863490441269605e-05,0.0002150632221750024,190,3.8614366245096086e-05,0.00010199105793225157,7.78141296221448e-05
EC,AF3,3,22.5,44,Beta High,-3.801615172124778e-05,6.862966834893576e-05,0.0002974091548449936,190,6.375815068642824e-05,7.40424657517219e-05,7.832473440418635e-05
EC,FC6,21,28.0,55,Beta High,-3.57352760363065e-05,6.857932188672594e-05,0.00046733291351331387,190,4.07965097944492e-05,9.944911310036675e-05,7.745472435853318e-05
EC,F2,10,3.5,6,Delta,5.1569011734673805e-06,6.854619892060933e-05,0.00031489762863945334,190,3.346225966808001e-05,0.00010752835364564192,7.77217108453193e-05
EC,T8,31,19.0,37,Beta Medium,-3.8828827751125084e-05,6.854388418880508e-05,0.0005284038877504649,190,2.993202032431347e-05,0.00011144595514935134,7.617628542773307e-05
EC,C4,29,6.5,12,Theta,-3.874371744726864e-05,6.853784566834272e-05,0.0001802984111753344,190,3.303434545381365e-05,0.00010798617924004169,7.872669844561014e-05
EC,P5,42,20.5,40,Beta Medium,-3.516559999320168e-05,6.849100389110831e-05,0.00031533502104439965,190,3.3205303542709913e-05,0.00010769733761155096,7.721093146365564e-05
EC,O1,58,43.0,85,Gamma,1.3734422157299294e-05,6.848148478169017e-05,0.00032471240522717685,190,4.058502263984711e-05,9.947755382818246e-05,7.573777158221535e-05
EC,P3,43,2.5,4,Delta,-3.372707869665508e-05,6.844765233665396e-05,0.00018351321508200055,190,3.695858045455923e-05,0.00010343550998342588,7.700163548467326e-05
EC,FPZ,1,12.0,23,Alpha,-2.7010975421764502e-05,6.843917856091463e-05,0.00021331667513382682,190,7.891828676593887e-05,5.6795724999776584e-05,7.967209745295938e-05
EC,P4,47,15.0,29,Beta Low,-2.755364514503902e-05,6.8396973509745e-05,0.00019553474061869688,190,7.016539624745953e-05,6.643205935672886e-05,7.896637832877383e-05
EC,C5,24,39.5,78,Gamma,-2.1129011658981642e-05,6.834624657978961e-05,0.0002689745530180827,190,4.9132882075226686e-05,8.969442936263732e-05,7.531588441458204e-05
EC,CB1,57,12.5,24,Alpha,-4.193089946706239e-05,6.832604834697128e-05,0.00014640611678949989,190,6.197676761030445e-05,7.538080472104554e-05,7.727089689611505e-05
EC,C3,25,19.0,37,Beta Medium,1.8626564503020376e-05,6.832198266008998e-05,0.0004465636776298059,190,4.162761997807259e-05,9.798238564010928e-05,7.761081538982938e-05
EC,P1,44,41.5,82,Gamma,-3.319941889988621e-05,6.830323215500612e-05,0.00032031835446794875,190,3.816861893358411e-05,0.0001017861357343639,7.663034126797875e-05
EC,FC6,21,14.0,27,Beta Low,8.489595241085669e-06,6.829591043051618e-05,0.000317508612738837,190,5.209264405273528e-05,8.629953973916163e-05,7.689894572866396e-05
EC,CB2,61,9.0,17,Alpha,-3.716318724539078e-05,6.828852416043352e-05,0.0001346325603288134,190,7.52823843458217e-05,6.051756839889109e-05,7.6767288985275e-05
EC,P4,47,7.5,14,Theta,-3.6003127463611356e-05,6.823442933939804e-05,0.00015515325285659937,190,5.653478935600565e-05,8.123402932094513e-05,7.640557693607481e-05
EC,FC1,17,19.5,38,Beta Medium,-3.872973651605497e-05,6.820569626205875e-05,0.00016220983823446366,190,8.463459589903167e-05,4.9951363332088845e-05,7.634494262790696e-05
EC,PO6,55,14.5,28,Beta Low,-4.1483674893638665e-05,6.816054368745175e-05,0.00014915396555727277,190,4.0867182356579774e-05,9.848650072175396e-05,7.745313823238083e-05
EC,C3,25,8.0,15,Alpha,-4.229214518446608e-05,6.81467847381314e-05,0.00021878293175192076,190,8.731967541001892e-05,4.684357288047858e-05,7.882767010421671e-05
EC,PO8,56,18.0,35,Beta Medium,-4.3889074943990805e-05,6.810954416249364e-05,0.0001547333371636172,190,5.522985975338915e-05,8.24203046170542e-05,7.154044420026455e-05
EC,CP6,39,35.5,70,Gamma,1.4989955069483148e-05,6.810228355165134e-05,0.0003628373689146659,190,3.550218006588974e-05,0.0001043246207580531,7.930146557792923e-05
EC,T8,31,41.0,81,Gamma,4.648741650419173e-05,6.809246214488303e-05,0.0004219583192654105,190,4.0073824308281885e-05,9.922428196332873e-05,7.443359222193749e-05
EC,F3,7,10.5,20,Alpha,-3.040972788626586e-05,6.808223418404269e-05,0.0001413136765825477,190,5.9053286854924964e-05,7.811439788306237e-05,7.408984259357216e-05
EC,P4,47,5.0,9,Theta,-4.075313535301893e-05,6.807391552969535e-05,0.0001693130302506373,190,6.912200914828621e-05,6.69093670645944e-05,7.65605659316422e-05
EC,PZ,45,7.0,13,Theta,-3.690383649664092e-05,6.803415000550916e-05,0.0003276402389580903,190,2.6746952718884115e-05,0.00011390881365731478,7.848001985539238e-05
EC,C5,24,7.0,13,Theta,-3.589150139143172e-05,6.803042923495766e-05,0.00019674559742536898,190,2.884893499506774e-05,0.00011156542283483536,7.816386091924993e-05
EC,FC3,16,6.0,11,Theta,1.1328783913186386e-05,6.802941900065181e-05,0.00031575212270970935,190,3.671099503976584e-05,0.00010282766784608068,7.715426154668776e-05
EC,PO3,52,6.0,11,Theta,-4.0649031607142105e-05,6.802767546788732e-05,0.0001996920860788972,190,2.7643634376449943e-05,0.00011289883223615106,7.807316875891503e-05
EC,C4,29,11.0,21,Alpha,-3.9555356348397306e-05,6.79645242866423e-05,0.00013529112316677436,190,3.754621007067967e-05,0.00010176265119326743,6.994119339895942e-05
EC,PO7,50,16.0,31,Beta Low,-4.3564490386108895e-05,6.795777889944826e-05,0.0004292118119410821,190,3.039697321596574e-05,0.00010969200743665105,7.485288345776018e-05
EC,T7,23,31.5,62,Gamma,2.479971156573426e-05,6.793801775460803e-05,0.00037898452048433723,190,4.8099100794409624e-05,8.998125882149512e-05,7.637654028314676e-05
EC,F3,7,13.5,26,Beta Low,-5.1077615851342164e-05,6.79225629656587e-05,0.00013103616601100202,190,8.435263509972133e-05,4.9666927261144694e-05,7.70930394939387e-05
EC,CP6,39,39.5,78,Gamma,-3.189483800360947e-05,6.788818726304659e-05,0.00029530369373024384,190,4.160141613834641e-05,9.709571073493567e-05,7.862931126530317e-05
EC,F4,11,26.5,52,Beta High,-4.154731571872534e-05,6.787473045950427e-05,0.00020658656376280657,190,3.743994540351295e-05,0.00010169115829949463,7.459871499591268e-05
EC,FC5,15,7.0,13,Theta,-1.9710404360040825e-05,6.7873549640261e-05,0.00018591887990152334,190,2.918473902193271e-05,0.0001108611169939591,7.808403074548092e-05
EC,C3,25,4.5,8,Theta,-3.0888131270389536e-06,6.786630507514871e-05,0.0002815189919561139,190,2.5394617980018108e-05,0.00011505706851418272,7.560576245608861e-05
EC,P8,49,36.5,72,Gamma,-4.402797848413701e-05,6.786117672102333e-05,0.00018246621458953754,190,3.466503081241655e-05,0.00010474578328614198,7.61401691045982e-05
EC,TP7,32,5.0,9,Theta,-5.043721415496608e-05,6.785557367911011e-05,0.0001986677342786179,190,2.0351404177563907e-05,0.00012063798423638366,7.738561025970764e-05
EC,AF3,3,4.0,7,Theta,-5.1450625816827705e-05,6.783091254347573e-05,0.0006042768592992286,190,1.2985171462362243e-05,0.00012877062485582404,7.507115873901174e-05
EC,P7,41,5.5,10,Theta,-3.2212105277329087e-05,6.782087093499223e-05,0.00017110444132933697,190,2.9513777267237068e-05,0.00011038430834360906,7.836437511315699e-05
EC,T7,23,21.5,42,Beta High,-3.739718549495502e-05,6.78036340879874e-05,0.00040060584889883356,190,4.9573719519166295e-05,8.805909472001087e-05,7.623178426861707e-05
EC,FC2,19,26.0,51,Beta High,-4.763179285492124e-05,6.779836984295931e-05,0.0003825969797511501,190,3.5868864749982006e-05,0.00010327559772404522,7.615915796236538e-05
EC,P7,41,41.0,81,Gamma,-3.552647038784942e-05,6.778160867691323e-05,0.00021578266809368376,190,8.447854753234759e-05,4.922945439309727e-05,6.967083427615619e-05
EC,T7,23,32.0,63,Gamma,-2.4374002002920163e-05,6.77770400252016e-05,0.00034476843360205884,190,4.7602270782534486e-05,9.019345029483173e-05,7.567389119050902e-05
EC,C3,25,18.0,35,Beta Medium,-4.540732649785326e-05,6.777430821790297e-05,0.0002743562072639316,190,6.461074719389644e-05,7.128937602235465e-05,7.754706870018424e-05
EC,P2,46,6.0,11,Theta,-3.0429073778412165e-05,6.774301844361087e-05,0.000446519887157809,190,2.4918228122952522e-05,0.00011532611879989791,7.55885493772658e-05
EC,FT7,14,11.5,22,Alpha,-4.034610756945512e-05,6.773888365719102e-05,0.00030335134191680405,190,4.1446817849603385e-05,9.695229011006615e-05,7.477372825912466e-05
EC,CB2,61,11.5,22,Alpha,-4.4999358955255026e-05,6.772166023626167e-05,0.00019755476726782717,190,4.487338316493644e-05,9.310863475995637e-05,7.437691489023354e-05
EC,PO8,56,19.0,37,Beta Medium,-4.2405199557295715e-05,6.771243256992623e-05,0.00014619072258510604,190,4.34778774994214e-05,9.463971598159827e-05,7.542871648976148e-05
EC,P5,42,7.5,14,Theta,-3.5656158113906e-05,6.76827087361958e-05,0.00019504304393694596,190,6.688187341754465e-05,6.857252575691929e-05,7.700816778791196e-05
EC,P4,47,13.0,25,Beta Low,-4.8313738457043646e-05,6.76784783172433e-05,0.0002107441321563785,190,8.573956458696662e-05,4.76106046842174e-05,7.630454639307025e-05
EC,P3,43,32.0,63,Gamma,-4.630318491723724e-05,6.767268419425735e-05,0.0004082734824427295,190,4.197331264781002e-05,9.62275414680877e-05,7.718165803102812e-05
EC,C1,26,22.0,43,Beta High,-8.64375031888004e-06,6.764440193378857e-05,0.0002653818216026318,190,6.737445831212276e-05,6.794433929119505e-05,7.726619538772582e-05
EC,P7,41,22.5,44,Beta High,-3.1810137538594644e-05,6.758078791853676e-05,0.00019482686357465668,190,9.843163035059818e-05,3.330207410513518e-05,7.269020823528592e-05
EC,TP7,32,35.0,69,Gamma,-1.636340697154224e-05,6.757634076079068e-05,0.00030818461542703456,190,5.240698251193324e-05,8.443118325952116e-05,7.419064800705819e-05
EC,PO6,55,21.0,41,Beta High,-3.03720719660484e-05,6.752847576265962e-05,0.00014283395803733518,190,3.911630227363198e-05,9.909755741713477e-05,7.71123803787381e-05
EC,P1,44,9.5,18,Alpha,1.8914823676983595e-05,6.752511070351085e-05,0.0004852545721620873,190,2.2647805348936023e-05,0.00011738878331970512,7.793524715627134e-05
EC,P3,43,5.5,10,Theta,-4.01686750285608e-05,6.752077829226843e-05,0.0001968497451827436,190,2.6849417357400725e-05,0.00011271117933101033,7.773172480110846e-05
EC,FC2,19,36.5,72,Gamma,2.7442008966436635e-06,6.751896822905502e-05,0.00038554742038890687,190,2.4006821165241443e-05,0.00011586579829995898,7.775488972766326e-05
EC,P3,43,26.5,52,Beta High,-4.632115238454968e-05,6.75043314382557e-05,0.00023731646031791397,190,8.713136533635472e-05,4.569651599592346e-05,7.657904239931943e-05
EC,F5,6,11.0,21,Alpha,-3.454742996285963e-05,6.748015443008578e-05,0.00012109389614114659,190,6.736370928450423e-05,6.76095379251764e-05,6.585007511651395e-05
EC,CB2,61,44.5,88,Gamma,-2.3733138407128763e-05,6.747047900751378e-05,0.00025309429004788874,190,2.3487519257832425e-05,0.0001163404342849375,7.742197142694247e-05
EC,C5,24,28.0,55,Beta High,-3.168924863202519e-05,6.746067256905482e-05,0.00033571328275680117,190,3.650931319843224e-05,0.00010185107186974657,7.426692243584922e-05
EC,C2,28,6.5,12,Theta,-3.726288693948418e-05,6.741501032436288e-05,0.00042300085325037897,190,2.698018248743171e-05,0.00011234259680984196,7.758719280742149e-05
EC,P3,43,24.0,47,Beta High,-4.735564190270395e-05,6.74063345930094e-05,0.00021037363882628026,190,7.650213880374812e-05,5.729988546996639e-05,7.556843686864692e-05
EC,P1,44,33.0,65,Gamma,-3.498378131484761e-05,6.738217279818777e-05,0.0003789866337094412,190,3.4012132882653203e-05,0.00010445999492655951,7.681759113354025e-05
EC,PO8,56,42.0,83,Gamma,1.666159616269819e-05,6.73731625069682e-05,0.000284079753832295,190,5.338461058861664e-05,8.291599797180329e-05,7.401963803921185e-05
EC,C3,25,9.0,17,Alpha,-4.706185927573627e-05,6.737218947457778e-05,0.0003328964537046114,190,4.6976488844364394e-05,9.003407906370376e-05,7.553767132539011e-05
EC,TP7,32,13.0,25,Beta Low,-3.778721206631573e-05,6.729669521111348e-05,0.00012440358737626005,190,6.492532163291571e-05,6.993155474244431e-05,7.171133703100259e-05
EC,P2,46,14.0,27,Beta Low,-2.420444963541942e-05,6.728965429733779e-05,0.00035161768932721334,190,3.973397410145249e-05,9.790707673721035e-05,7.158051731571853e-05
EC,P1,44,37.5,74,Gamma,-3.87708656182247e-05,6.728563150909009e-05,0.00037166142095682747,190,3.6213873060986754e-05,0.00010180980756253824,7.657936476029151e-05
EC,AF3,3,18.0,35,Beta Medium,-1.9351639665468992e-05,6.726950235315862e-05,0.00024594478770729685,190,6.409312222067512e-05,7.079881361147361e-05,7.636235324905953e-05
EC,T7,23,44.5,88,Gamma,-3.17816375284327e-05,6.726357001529196e-05,0.00039686018938444364,190,4.000287468741001e-05,9.755323149071635e-05,7.566696981393333e-05
EC,F6,12,7.0,13,Theta,-4.178866004321609e-05,6.726098486877704e-05,0.0003042354013168253,190,2.5805592413925584e-05,0.00011332253204083421,7.684564139782648e-05
EC,PO8,56,14.5,28,Beta Low,-3.91327852498169e-05,6.72342517946441e-05,0.00014738432301352505,190,5.046197825414192e-05,8.587011128409094e-05,7.627579930629e-05
EC,P3,43,36.5,72,Gamma,-3.8844375353821703e-05,6.723334461358067e-05,0.00029224795742226054,190,5.299711867190737e-05,8.30513734376621e-05,7.618584396226261e-05
EC,CP5,33,40.0,79,Gamma,-2.727552838239251e-05,6.722603860120814e-05,0.0002504395701747568,190,3.695772518053093e-05,0.00010085749795751615,7.610260174874083e-05
